Words,TF-Score
mệnh,1.0489173075551416e-05
thu_thập,1.7831594228437407e-05
sách,4.8250196147536514e-05
báo,8.915797114218704e-05
phân_loại,1.7831594228437407e-05
nhận_biết,2.0978346151102832e-05
tiêu_chí,7.657096345152534e-05
phân_biệt,0.00028110983842477794
phong_cách,3.461427114931967e-05
trí,1.992942884354769e-05
tắt,3.461427114931967e-05
luận_điểm,3.5663188456874815e-05
tổng_kết,0.00013531033267461326
nhịp_độ,2.0978346151102832e-05
giao_phó,1.25870076906617e-05
hết_mình,2.2027263458657974e-05
bè_lũ,1.25870076906617e-05
tay_sai,7.027745960619448e-05
thứ_sáu,1.4684842305771982e-05
ban_chấp_hành,0.00013426141536705813
trung_ương,0.0004615236153242623
hưởng,0.000125870076906617
lương,7.971771537419076e-05
sáng_suốt,8.81090538346319e-05
mở_cửa,8.286446729685618e-05
tư_nhân,0.00018985403266748063
tỷ_trọng,9.33536403724076e-05
khoa_học_kỹ_thuật,1.1538090383106558e-05
tuyển_dụng,1.25870076906617e-05
nhờ,0.00021922371727902459
rào_cản,2.8320767303988823e-05
pháp_lý,0.00019824537112792177
di_chuyển,2.622293268887854e-05
pháp_nhân,1.1538090383106558e-05
nới_lỏng,1.3635924998216841e-05
đối_ngoại,0.0002244683038168003
phân,5.7690451915532785e-05
tầng,4.405452691731595e-05
nghèo,0.00019824537112792177
nội_bộ,0.00016782676920882266
mặt_trái,3.8809940379540236e-05
buông_thả,5.244586537775708e-06
hình_ảnh,3.146751922665425e-05
thiết_tha,1.0489173075551416e-05
đủ,0.0002790120038096677
nghiệp_vụ,2.8320767303988823e-05
kinh_phí,1.4684842305771982e-05
quy_hoạch,9.020688844974217e-05
mạng_lưới,1.888051153599255e-05
chế_biến,7.971771537419076e-05
dầu_khí,2.4125098073768257e-05
điện_tử,7.866879806663562e-05
bưu_chính,1.6782676920882266e-05
viễn_thông,4.720127883998137e-05
hàng_không,1.5733759613327124e-05
lãng_phí,7.55220461439702e-05
khuyến_khích,0.0001688756865163778
đãi_ngộ,2.0978346151102832e-05
hấp_dẫn,1.992942884354769e-05
khích_lệ,2.3076180766213115e-05
tài_năng,2.4125098073768257e-05
rõ_rệt,9.650039229507303e-05
thu_hút,0.0001541908442106058
quyền_lợi,0.0001793648595919292
tự_lực,3.671210576442995e-05
tự_cường,3.77610230719851e-05
đời_thường,4.195669230220566e-06
cảnh_giác,7.657096345152534e-05
đối_tác,7.761988075908047e-05
kiên_quyết,0.0001437016711350544
thất_bại,0.00016468001728615724
hoà_bình,6.398395576086364e-05
lương_tâm,9.440255767996274e-06
quyết_tâm,0.00011747873844617586
chiến_thắng,0.00015733759613327123
làm_giàu,6.29350384533085e-05
hiện,0.0001468484230577198
đoàn_viên,6.29350384533085e-05
gia_nhập,6.922854229863934e-05
dịp,1.6782676920882266e-05
ôn,9.440255767996274e-06
chiến_công,2.4125098073768257e-05
vẻ_vang,7.55220461439702e-05
vô_hạn,1.25870076906617e-05
cha_anh,1.3635924998216841e-05
khí_thế,1.888051153599255e-05
hào_hùng,2.7271849996433682e-05
hy_sinh,6.29350384533085e-05
bất_khuất,3.5663188456874815e-05
kiên_trung,7.342421152885991e-06
anh_hùng,5.1396948070201935e-05
hát,1.1538090383106558e-05
hừng_hực,5.244586537775708e-06
anh_chị,1.5733759613327124e-05
đẹp,0.0001132830692159553
cống_hiến,7.657096345152534e-05
ra_sức,8.496230191196647e-05
mai_sau,2.3076180766213115e-05
phụng_sự,1.0489173075551416e-05
f,6.29350384533085e-06
tuyên_ngôn,5.1396948070201935e-05
toàn_tập,7.34242115288599e-05
nhà_xuất_bản,3.671210576442995e-05
hà_nội,0.0003765613134122958
nguyên_lí,3.146751922665425e-06
triết_học,7.237529422130477e-05
hành_chính,0.00016363109997860208
tháng,0.0006513776479917429
k,8.391338460441133e-06
chủ_biên,2.2027263458657974e-05
vận_mệnh,9.125580575729732e-05
tr,0.00015838651344082637
chứng_tỏ,4.1956692302205664e-05
nòi_giống,4.5103444224871086e-05
huyết,7.342421152885991e-06
sinh_sôi,1.4684842305771982e-05
nảy_nở,1.3635924998216841e-05
phát_sinh,4.090777499465052e-05
toàn_quốc,0.0003912461557180678
viii,2.0978346151102832e-05
lưu_truyền,6.29350384533085e-06
mạnh_dạn,5.244586537775708e-06
chọn,0.0002118812961261386
văn_kiện,0.000251740153813234
công_nghiệp_hoá,0.00015314192690305068
hiện_đại_hoá,0.00012482115959906186
bới,3.146751922665425e-06
lâu_dài,0.00037446347879718556
phức_hợp,1.0489173075551416e-06
kinh,8.391338460441133e-05
góc_độ,8.706013652707675e-05
xã_hội_học,1.0489173075551416e-05
xã_hội_hoá,1.25870076906617e-05
con_nuôi,1.1538090383106558e-05
tam_đại_đồng,2.097834615110283e-06
trở_lên,5.03480307626468e-05
tứ,1.3635924998216841e-05
đại_đồng,5.244586537775708e-06
sinh_sản,1.4684842305771982e-05
tuyệt_chủng,1.0489173075551416e-06
suy_vong,2.097834615110283e-06
lão_hoá,1.0489173075551416e-06
con_cháu,3.77610230719851e-05
tâm_sinh_lí,1.0489173075551416e-05
rỗi,1.0489173075551416e-06
thu_nhận,4.195669230220566e-06
bảo_trợ,1.6782676920882266e-05
phụ_quyền,2.097834615110283e-06
gia_trưởng,1.4684842305771982e-05
cố_kết,5.244586537775708e-06
tình_nghĩa,9.440255767996274e-06
làng_xóm,9.440255767996274e-06
chặt,5.664153460797765e-05
hun_đúc,1.0489173075551416e-05
chú_ý,9.754930960262817e-05
khắc_phục,0.00037236564418207524
loại_bỏ,7.447312883641505e-05
hợp_lí,2.3076180766213115e-05
cục_bộ,5.244586537775708e-05
họ_tộc,1.0489173075551416e-06
địa_phương,0.0002748163345794471
nghi_lễ,1.25870076906617e-05
rườm_rà,3.146751922665425e-06
tốn_kém,6.29350384533085e-06
ma_chay,6.29350384533085e-06
cưới_hỏi,3.146751922665425e-06
một_khi,5.244586537775708e-06
dung_nạp,2.097834615110283e-06
đạo_lý,5.664153460797765e-05
tự_nguyện,0.00011538090383106557
chân_chính,6.29350384533085e-05
gặp_gỡ,1.3635924998216841e-05
cảm_thông,1.25870076906617e-05
tình_nguyện,6.817962499108421e-05
nguyện,5.244586537775708e-06
thừa_nhận,0.00013006574613683755
trách,1.1538090383106558e-05
lợi_dụng,0.00036397430572163413
chắn,2.097834615110283e-06
nhẹ_dạ,7.342421152885991e-06
kết_cục,1.0489173075551416e-06
lưu_ý,1.6782676920882266e-05
lý_do,0.000111185234600845
thương_yêu,2.4125098073768257e-05
gánh_vác,1.6782676920882266e-05
anh_chị_em,2.9369684611543965e-05
cháu,1.992942884354769e-05
tương_trợ,5.03480307626468e-05
đùm_bọc,2.4125098073768257e-05
căn_bản,9.754930960262817e-05
trân_trọng,2.9369684611543965e-05
tang,4.195669230220566e-06
trưởng,1.5733759613327124e-05
luật,0.00017726702497681892
quốc_sách,1.0489173075551416e-05
hàng_đầu,0.00019614753651281148
dân_trí,8.81090538346319e-05
từ_thiện,1.25870076906617e-05
phúc,7.342421152885991e-06
chính_sách_xã_hội,8.60112192195216e-05
kế_hoạch_hoá,2.7271849996433682e-05
sức_khoẻ,1.992942884354769e-05
bảo_hiểm,6.608179037597392e-05
khuyến_nghị,1.0489173075551416e-05
đương_đại,5.244586537775708e-06
thập_niên,3.985885768709538e-05
biến_chuyển,1.888051153599255e-05
bảo_lưu,5.244586537775708e-06
dịch_chuyển,2.51740153813234e-05
tiêu_chuẩn,3.5663188456874815e-05
bạn_đời,5.244586537775708e-06
hiện_tượng,0.0002853055076549985
ví_dụ,0.00013006574613683755
đồng,0.00016153326536349181
ủng_hộ,0.00018880511535992548
dè_dặt,3.146751922665425e-06
đồng_ý,2.3076180766213115e-05
đặc,1.7831594228437407e-05
suy_giảm,4.5103444224871086e-05
hạt,9.440255767996274e-06
nhân_hoá,1.0489173075551416e-06
giải_giáp,1.3635924998216841e-05
phụ_nữ,0.00032201761341942844
ly,1.7831594228437407e-05
lập_pháp,0.00011223415190840015
hoạch_định,5.664153460797765e-05
thịnh_hành,2.097834615110283e-06
thông_suốt,2.0978346151102832e-05
bình,2.9369684611543965e-05
thuỷ,1.0489173075551416e-06
hoà_tan,4.195669230220566e-06
nề,9.440255767996274e-06
mài_mòn,1.0489173075551416e-06
hủ_tục,3.356535384176453e-05
hiếu_thảo,2.2027263458657974e-05
bề,5.244586537775708e-06
nhường_nhịn,9.440255767996274e-06
bề_dưới,1.0489173075551416e-06
trọn_vẹn,1.5733759613327124e-05
điều_hành,8.496230191196647e-05
đằng,1.3635924998216841e-05
xích,6.398395576086364e-05
bài_tập,9.545147498751788e-05
hà,7.342421152885991e-06
ts,8.076663268174591e-05
cứu,0.00021293021343369374
kĩ_lưỡng,6.29350384533085e-06
nắm_vững,3.146751922665425e-06
đọc,6.713070768352906e-05
hiệu_lực,0.00012482115959906186
lỗi_thời,2.622293268887854e-05
ý_thức_hệ,1.7831594228437407e-05
sản_sinh,2.3076180766213115e-05
chủ_thể,0.0002748163345794471
đối,2.3076180766213115e-05
bốc,1.0489173075551416e-06
lột,6.29350384533085e-06
sót,4.195669230220566e-06
ngang,8.60112192195216e-05
tiền_phong,3.461427114931967e-05
xây,4.929911345509165e-05
đựng,3.146751922665425e-06
ngũ,3.146751922665425e-06
doanh_nhân,0.00026432716150389567
bồi_dưỡng,0.00011957657306128614
gắn_liền,1.0489173075551416e-05
chúng_tôi,1.1538090383106558e-05
nghiệm,6.29350384533085e-06
giảng_đường,1.888051153599255e-05
ma,2.097834615110283e-06
ông_cha,9.440255767996274e-06
quốc,6.608179037597392e-05
đồng_hành,2.0978346151102832e-05
thể_lực,2.9369684611543965e-05
sực,1.0489173075551416e-06
sôi,3.146751922665425e-06
dựng,0.00011223415190840015
h,5.03480307626468e-05
sáu,0.00010384281344795902
st,7.342421152885991e-06
xi,0.00010698956537062444
biên_soạn,8.391338460441133e-06
cao_cấp,1.7831594228437407e-05
ngoại_trừ,7.342421152885991e-06
đồng_bằng,5.1396948070201935e-05
núi,0.00018565836343726005
biển,0.00035977863649141355
đảo,0.00025383798842834425
hải,6.29350384533085e-06
dải,9.440255767996274e-06
lãnh_thổ,0.00029055009419277423
chia_cắt,3.356535384176453e-05
ngôn_ngữ,0.00011013631729328987
tộc_người,0.00013950600190483384
tách,0.00014055491921238897
liên_hiệp,0.00015314192690305068
cương_lĩnh,0.0008118619960476795
đa_số,0.00011957657306128614
thiểu_số,4.720127883998137e-05
chủng_tộc,8.181554998930104e-05
màu,6.29350384533085e-06
nô_dịch,3.0418601919099107e-05
đòi,9.33536403724076e-05
chung_quy,1.25870076906617e-05
hẹp_hòi,2.4125098073768257e-05
tự_quyết,0.000237055311507462
hữu_nghị,9.020688844974217e-05
phân_lập,4.8250196147536514e-05
thủ_đoạn,0.00010698956537062444
chiêu_bài,3.2516436534209386e-05
phản_ánh,0.000348240546108307
phản_ảnh,7.342421152885991e-06
đương_nhiên,2.2027263458657974e-05
kỳ_thị,3.356535384176453e-05
thù_hằn,9.440255767996274e-06
liên_hợp,1.5733759613327124e-05
kêu_gọi,7.761988075908047e-05
hữu_hiệu,3.5663188456874815e-05
đại_gia_đình,2.622293268887854e-05
chia_rẽ,0.00018356052882214976
địa_bàn,0.00013426141536705813
tăng_trưởng,0.0003157241095740976
chăm_lo,0.00012901682882928241
dân_tộc_thiểu_số,0.00028215875573233307
vùng,0.0007709542210530291
đi_đôi,9.85982269101833e-05
môi_trường_sinh_thái,3.985885768709538e-05
đồng_bào,0.0004615236153242623
vùng_sâu_vùng_xa,5.349478268531222e-05
biên_giới,0.00017307135574659837
căn_cứ_địa,3.356535384176453e-05
quân_dân,5.349478268531222e-05
thế_trận,3.77610230719851e-05
bộc_lộ,5.4543699992867363e-05
hàng_loạt,4.1956692302205664e-05
nguyên_nhân,0.00025593582304345457
bắt_nguồn,4.405452691731595e-05
tôn_giáo,0.0037970806533496127
lãnh,2.9369684611543965e-05
thời_sự,4.1956692302205664e-05
nguyên_tắc,0.00046991495378470344
nhất_quán,0.0001437016711350544
động_viên,9.754930960262817e-05
chiến_khu,7.342421152885991e-06
đánh_thắng,3.8809940379540236e-05
kỳ,0.0002695717480416714
canh_tác,1.6782676920882266e-05
kỹ,1.6782676920882266e-05
năng,3.146751922665425e-05
xuất,6.713070768352906e-05
sản_lượng,2.4125098073768257e-05
nan_giải,5.244586537775708e-06
thân_thể,1.992942884354769e-05
góp_sức,1.992942884354769e-05
phản_cách_mạng,1.0489173075551416e-05
dụ_dỗ,9.440255767996274e-06
phát_hiện,7.132637691374963e-05
ngăn_ngừa,2.0978346151102832e-05
bảy,3.5663188456874815e-05
hưởng_ứng,2.622293268887854e-05
tám,8.915797114218704e-05
dân_vận,1.992942884354769e-05
chín,1.5733759613327124e-05
suy_yếu,3.8809940379540236e-05
bảo,3.77610230719851e-05
nguy_hại,7.342421152885991e-06
cư_trú,4.1956692302205664e-05
mười,2.4125098073768257e-05
vua,2.622293268887854e-05
hùng,5.244586537775708e-06
bác,4.090777499465052e-05
câu_nói,2.097834615110283e-06
quân_sự,0.0002496423191981237
ngoại,1.5733759613327124e-05
đối_phó,3.2516436534209386e-05
âm,1.0489173075551416e-06
mưa,5.244586537775708e-06
hy_vọng,3.2516436534209386e-05
hợp_lý,0.00015838651344082637
pts,1.0489173075551416e-06
gs,1.3635924998216841e-05
lòng_dân,1.25870076906617e-05
quan,5.4543699992867363e-05
tự_phê_bình,2.3076180766213115e-05
phê_bình,3.146751922665425e-05
logic,0.00013845708459727868
quốc_ngữ,5.244586537775708e-06
chín_muồi,1.3635924998216841e-05
thức_tỉnh,2.51740153813234e-05
thành_lập,0.00032306653072698363
kể_cả,7.447312883641505e-05
biệt_lập,1.0489173075551416e-05
khép_kín,1.4684842305771982e-05
toàn_cầu_hoá,3.5663188456874815e-05
lường,4.30056096097608e-05
tự_ti,7.342421152885991e-06
thực_thi,0.0001489462576728301
kích_động,7.34242115288599e-05
bộ_tộc,4.720127883998137e-05
ước_tính,3.77610230719851e-05
riêng_biệt,3.146751922665425e-05
chính_phủ,0.0003534851326460827
quyền_uy,4.195669230220566e-06
tín_nhiệm,9.440255767996274e-06
tộc_trưởng,5.244586537775708e-06
bất_đồng,2.2027263458657974e-05
tháo_gỡ,3.5663188456874815e-05
rễ,4.195669230220566e-06
bùng_nổ,7.132637691374963e-05
bản_đồ,1.1538090383106558e-05
ranh_giới,1.25870076906617e-05
mảng,2.097834615110283e-06
phản_ứng,1.1538090383106558e-05
lập,0.00014265275382749926
uy_tín,9.440255767996274e-05
tập_hợp,0.00011747873844617586
sự_kiện,0.00012796791152172728
tan_rã,2.9369684611543965e-05
biết_bao,2.3076180766213115e-05
chứa_chất,1.0489173075551416e-06
người_lớn,1.5733759613327124e-05
láng_giềng,2.7271849996433682e-05
thí_dụ,5.244586537775708e-06
nga,5.244586537775708e-05
tự_trị,1.1538090383106558e-05
đe_dọa,4.720127883998137e-05
tiềm_tàng,4.195669230220566e-06
phân_cách,2.097834615110283e-06
phân_công,0.00013216358075194784
hầu_khắp,2.097834615110283e-06
cộng,8.391338460441133e-05
hòa,0.00012796791152172728
định_cư,5.244586537775708e-06
rộng,0.00011957657306128614
trái_đất,8.391338460441133e-06
chuyện,1.3635924998216841e-05
thường_tình,1.0489173075551416e-06
nổi,9.545147498751788e-05
xua_đuổi,1.0489173075551416e-06
đất_đai,5.03480307626468e-05
gốc,7.447312883641505e-05
vùng_đất,4.195669230220566e-06
hàng,0.00046047469801670715
thập_kỷ,3.146751922665425e-05
cách_biệt,6.29350384533085e-06
định_canh,4.195669230220566e-06
phân_bổ,4.720127883998137e-05
gần_gũi,3.146751922665425e-05
phong_tục,0.00010279389614040387
tiếng_nói,1.7831594228437407e-05
lãnh_tụ,5.1396948070201935e-05
đầy_tớ,1.4684842305771982e-05
cách_mệnh,2.51740153813234e-05
dân_chúng,2.3076180766213115e-05
lái,1.25870076906617e-05
thuyền,1.992942884354769e-05
chánh,2.8320767303988823e-05
cương,2.7271849996433682e-05
vắn_tắt,7.761988075908047e-05
sách_lược,7.657096345152534e-05
tóm_tắt,1.6782676920882266e-05
điều_lệ,7.132637691374963e-05
dân_quyền,3.671210576442995e-05
thổ_địa,2.3076180766213115e-05
đánh_đổ,6.922854229863934e-05
bọn,0.00010384281344795902
mở_mang,1.6782676920882266e-05
tu_dưỡng,4.615236153242623e-05
tròn,2.9369684611543965e-05
cần_kiệm,1.3635924998216841e-05
liêm_chính,1.7831594228437407e-05
chí_công,8.391338460441133e-06
vô_tư,8.391338460441133e-06
hòa_nhã,6.29350384533085e-06
thân_ái,5.244586537775708e-06
hết_lòng,1.25870076906617e-05
cập_nhật,3.0418601919099107e-05
thông_tin_đại_chúng,1.0489173075551416e-05
chắt_lọc,7.342421152885991e-06
thẳng_thắn,1.888051153599255e-05
trung_thực,3.146751922665425e-05
công_lý,1.4684842305771982e-05
khiêm_tốn,9.440255767996274e-06
thành_tích,1.7831594228437407e-05
khuyết_điểm,7.237529422130477e-05
cơ_quan,0.00046257253263181746
nêu_gương,1.5733759613327124e-05
tâm_huyết,6.29350384533085e-06
giao,8.391338460441133e-05
kéo_bè,2.097834615110283e-06
kéo_cánh,3.146751922665425e-06
rối_loạn,1.5733759613327124e-05
người_thân,3.461427114931967e-05
đồng_thuận,4.5103444224871086e-05
đập_tan,6.188612114575335e-05
sơ_lược,1.0489173075551416e-05
gian_khổ,3.5663188456874815e-05
giờ,8.076663268174591e-05
phi_vô_sản,2.097834615110283e-06
luận_thuyết,2.097834615110283e-06
ghen,9.440255767996274e-06
tác_phẩm,6.922854229863934e-05
ông,7.761988075908047e-05
chuyên_chính,5.978828653064307e-05
xiềng_xích,2.4125098073768257e-05
thật_sự,0.00011013631729328987
trái_lại,1.992942884354769e-05
dân_sinh,2.4125098073768257e-05
tôi_luyện,9.440255767996274e-06
trung_đẳng,1.0489173075551416e-06
kỉ_luật,1.888051153599255e-05
dây_chuyền,1.25870076906617e-05
buộc,0.0001489462576728301
tuân_thủ,9.964714421773845e-05
nghiêm_ngặt,7.342421152885991e-06
tiềm_lực,7.34242115288599e-05
bóc,4.195669230220566e-06
lộ,1.0489173075551416e-05
hung,2.097834615110283e-06
hậu,6.29350384533085e-06
nổ,6.817962499108421e-05
soi,1.6782676920882266e-05
thẳng,5.03480307626468e-05
trái,6.503287306841877e-05
cổ,1.992942884354769e-05
tròng,5.244586537775708e-06
nhà_cách_mạng,1.0489173075551416e-06
dự,1.7831594228437407e-05
đánh_đuổi,4.1956692302205664e-05
mĩ,0.00011747873844617586
phong_phú,0.00012482115959906186
giới_thiệu,3.8809940379540236e-05
đồng_nhất,2.4125098073768257e-05
tham_mưu,5.244586537775708e-05
cơ,2.3076180766213115e-05
sơ,6.29350384533085e-06
huy_động,8.81090538346319e-05
chiến,3.461427114931967e-05
tổn_thất,3.5663188456874815e-05
sở_dĩ,1.992942884354769e-05
luyện,8.391338460441133e-06
thối_nát,3.146751922665425e-06
dan,3.146751922665425e-06
nhăm_nhe,3.146751922665425e-06
đói_nghèo,1.7831594228437407e-05
sáng_lập,4.615236153242623e-05
chu_đáo,1.4684842305771982e-05
sự_thật,7.866879806663562e-05
thịnh_vượng,1.0489173075551416e-05
quý_báu,6.188612114575335e-05
bước_ngoặt,0.000111185234600845
diện_mạo,1.4684842305771982e-05
vận_hội,5.244586537775708e-06
khúc,3.146751922665425e-06
quanh,1.25870076906617e-05
lòng_tin,3.146751922665425e-06
chân_lý,1.992942884354769e-05
ưu_tú,3.77610230719851e-05
cao_đẹp,1.25870076906617e-05
chấp_hành,7.132637691374963e-05
nghiêm_chỉnh,3.77610230719851e-05
ngân,7.342421152885991e-06
hang,1.5733759613327124e-05
thành_tố,1.1538090383106558e-05
nhận_diện,1.4684842305771982e-05
bởi_vì,5.7690451915532785e-05
đảng_phái,2.51740153813234e-05
quản_lí,7.447312883641505e-05
xem_nhẹ,2.3076180766213115e-05
nội_tại,1.3635924998216841e-05
đa_dạng_hoá,1.25870076906617e-05
liên_doanh,1.25870076906617e-05
đan,1.25870076906617e-05
xen,7.342421152885991e-06
hoàn,1.3635924998216841e-05
cơ_chế,0.000459425780709152
tàn_tích,1.6782676920882266e-05
xoá,6.29350384533085e-06
luật_pháp,0.00011957657306128614
bước_một,4.195669230220566e-06
cực,1.4684842305771982e-05
dung_hòa,1.888051153599255e-05
trương,3.146751922665425e-06
tiêu,3.8809940379540236e-05
lí_tưởng,1.0489173075551416e-05
nồng,1.0489173075551416e-06
rộng_lớn,5.873936922308793e-05
mặt_trận,0.00025908257496611996
nôi,1.4684842305771982e-05
dung,1.888051153599255e-05
triển_khai,0.00013531033267461326
quy_chế,5.873936922308793e-05
vạt,1.0489173075551416e-06
kỷ,7.342421152885991e-06
cụ_thể_hóa,4.615236153242623e-05
dúng,1.0489173075551416e-06
thức,3.461427114931967e-05
lưu_thông,4.090777499465052e-05
nghiệp,1.992942884354769e-05
hợp_tác_xã,4.1956692302205664e-05
trang_trại,2.622293268887854e-05
khuyến_nông,1.3635924998216841e-05
sinh_thái,1.0489173075551416e-05
hoàn_chỉnh,5.03480307626468e-05
sở_hữu_trí_tuệ,7.342421152885991e-06
báo_chí,3.985885768709538e-05
xuất_bản,3.356535384176453e-05
văn_học,2.51740153813234e-05
liên,2.7271849996433682e-05
trước_mắt,7.55220461439702e-05
kết,6.083720383819821e-05
cứu_trợ,7.342421152885991e-06
đền_ơn,1.0489173075551416e-05
đáp,1.3635924998216841e-05
đạo_lí,3.146751922665425e-06
mai,9.440255767996274e-06
cao_học,1.0489173075551416e-06
tham_nhũng,0.0001720224384390432
đô_thị_hóa,3.0418601919099107e-05
kết_cấu_hạ_tầng,4.720127883998137e-05
dưng,4.195669230220566e-06
sỏ,4.195669230220566e-06
thể_thao,2.3076180766213115e-05
công_trình,3.2516436534209386e-05
phúc_lợi,5.349478268531222e-05
công_cộng,2.51740153813234e-05
tương_xứng,3.146751922665425e-05
củng,4.195669230220566e-06
tốt_mối,1.6782676920882266e-05
tổng_thể,5.03480307626468e-05
cao_quý,1.3635924998216841e-05
theo_gương,1.0489173075551416e-06
quy_tắc,2.622293268887854e-05
thói_hư,1.1538090383106558e-05
kính_trọng,1.7831594228437407e-05
dám,4.30056096097608e-05
nội_quy,6.29350384533085e-06
trí_lực,2.8320767303988823e-05
thụt_lùi,3.146751922665425e-06
l,6.29350384533085e-06
pgs,3.8809940379540236e-05
giai,4.8250196147536514e-05
tham,1.0489173075551416e-05
giảo,3.146751922665425e-06
xuất_phát_điểm,1.5733759613327124e-05
kim_chỉ_nam,3.77610230719851e-05
khôi_phục,9.33536403724076e-05
đông_nam_á,4.5103444224871086e-05
thù,3.2516436534209386e-05
mạng,9.33536403724076e-05
bước_đầu,7.657096345152534e-05
nhỏ_bé,4.5103444224871086e-05
nhận_xét,4.30056096097608e-05
lý_giải,1.888051153599255e-05
bất_kỳ,4.8250196147536514e-05
hời,1.0489173075551416e-06
nhảy,9.440255767996274e-06
ngoại_lệ,9.440255767996274e-06
tái,2.622293268887854e-05
ngay_lập_tức,5.244586537775708e-06
cntb,4.090777499465052e-05
giao_thoa,5.244586537775708e-06
mô_hình,0.0002674739134265611
xô_viết,1.5733759613327124e-05
ngộ_nhận,4.195669230220566e-06
lầm,8.391338460441133e-06
phương,5.873936922308793e-05
tây,6.398395576086364e-05
kiểm_soát,0.00022761505573946572
tuỳ,6.29350384533085e-06
tiểu_nông,7.342421152885991e-06
từ_bỏ,1.7831594228437407e-05
ấn_tượng,4.195669230220566e-06
hạ_tầng,4.1956692302205664e-05
mầm_non,1.4684842305771982e-05
phổ_cập,2.0978346151102832e-05
tiểu_học,1.6782676920882266e-05
trung_học_cơ_sở,7.342421152885991e-06
chuyên_nghiệp,2.8320767303988823e-05
then_chốt,3.985885768709538e-05
bình_quân,9.020688844974217e-05
huyện,3.0418601919099107e-05
song_phương,4.1956692302205664e-05
asean,5.55926173004225e-05
ngoại_giao,0.00016153326536349181
thương_mại,0.00024020206343012743
ký,4.720127883998137e-05
hiệp_định,0.0002548869057358994
bảo_hộ,6.398395576086364e-05
sâu_rộng,8.391338460441133e-05
khắc,6.29350384533085e-06
kiện_toàn,3.985885768709538e-05
bộ_máy,0.00023600639419990685
thẩm_quyền,2.51740153813234e-05
sáp_nhập,5.244586537775708e-06
ban,0.00011642982113862071
bớt,4.5103444224871086e-05
đầu_mối,5.244586537775708e-06
kỷ_cương,6.608179037597392e-05
cản_trở,3.356535384176453e-05
bức_xúc,3.2516436534209386e-05
xuống_cấp,1.0489173075551416e-05
phẩm,1.4684842305771982e-05
độc_hại,1.0489173075551416e-05
lai_căng,1.0489173075551416e-05
bừa_bãi,4.195669230220566e-06
khí_hậu,4.615236153242623e-05
cồng_kềnh,6.29350384533085e-06
biên_chế,6.29350384533085e-06
công_vụ,1.1538090383106558e-05
văn_bản,0.00012272332498395157
pháp_lí,1.25870076906617e-05
chậm_trễ,1.0489173075551416e-05
tư_pháp,0.000118527655753731
lúng_túng,1.0489173075551416e-05
ngăn,1.4684842305771982e-05
chăn,5.244586537775708e-06
tụt_hậu,2.7271849996433682e-05
thua_kém,6.29350384533085e-06
lợi_thế,0.00010384281344795902
hành_trang,1.5733759613327124e-05
cầu,6.817962499108421e-05
tự_tin,1.6782676920882266e-05
thừa_kế,7.342421152885991e-06
bồi_đắp,2.4125098073768257e-05
phương_châm,5.664153460797765e-05
hội_viên,1.25870076906617e-05
trong_lành,6.29350384533085e-06
sạch_đẹp,6.29350384533085e-06
ứng_phó,4.30056096097608e-05
phòng_ngừa,1.6782676920882266e-05
dịch_bệnh,0.00018251161151459463
hiểm_nghèo,6.29350384533085e-06
kiên_trì,5.873936922308793e-05
lớn_lao,4.405452691731595e-05
kế_tục,1.1538090383106558e-05
xứng_đáng,5.873936922308793e-05
hãy,4.405452691731595e-05
tân_tiến,5.244586537775708e-06
xứng,9.440255767996274e-06
phạm,1.888051153599255e-05
khuyết,5.244586537775708e-06
duy_ý_chí,2.2027263458657974e-05
vi_phạm,0.00012796791152172728
kiểm_điểm,1.25870076906617e-05
tư_duy,0.00012062549036884128
thu,0.0001562886788257161
khát_vọng,7.971771537419076e-05
bền_bỉ,1.3635924998216841e-05
sung,7.342421152885991e-06
nguyên_thủy,5.1396948070201935e-05
đối_ngẫu,8.391338460441133e-06
cá_thể,3.8809940379540236e-05
tổng,0.00010174497883284874
ràng_buộc,2.8320767303988823e-05
dòng,3.8809940379540236e-05
máu,4.1956692302205664e-05
cháu_chắt,3.146751922665425e-06
cô,3.671210576442995e-05
dì,2.097834615110283e-06
chú,6.29350384533085e-06
đỡ_đầu,2.097834615110283e-06
công_nhận,0.00011538090383106557
thủ_tục,8.076663268174591e-05
gia_đinh,2.097834615110283e-06
xong,3.146751922665425e-05
đình,1.1538090383106558e-05
quần_tụ,3.146751922665425e-06
sinh_tồn,9.440255767996274e-06
gia,4.30056096097608e-05
cấu,8.391338460441133e-06
đần,1.25870076906617e-05
ruộng_đất,0.0001006960615252936
dịch,0.00022761505573946572
tiêu_tan,1.0489173075551416e-06
tài_sản,7.447312883641505e-05
tính_toán,1.6782676920882266e-05
luật_lệ,2.4125098073768257e-05
cũ_kỹ,1.25870076906617e-05
đè,1.4684842305771982e-05
nặng,8.496230191196647e-05
vai,2.8320767303988823e-05
tiện,1.1538090383106558e-05
nam_giới,2.7271849996433682e-05
đặc_quyền,4.30056096097608e-05
hủy_bỏ,4.195669230220566e-06
đô,9.440255767996274e-06
chừng_nào,2.097834615110283e-06
thi,3.2516436534209386e-05
điều_chỉnh,0.00016048434805593666
lệch_lạc,3.356535384176453e-05
chừng,1.888051153599255e-05
há,3.146751922665425e-06
chẳng,3.461427114931967e-05
tất_nhiên,1.3635924998216841e-05
